race_date,place_code,race_no,car_no,player_code,player_name,prefecture,kyuhan,prev_kyuhan,kyakusitu,sotugyouki,age,heikin_tokuten,nige_cnt,makuri_cnt,sasi_cnt,mark_cnt,back_cnt,home_tori,st_tori,syouritu,rentairitu2,rentairitu3,ketujyou_tuika_hojyu,shumoku_name,kyori,shukai,kyoso_shurui,yudo_sensyu
2026-03-26,56,2,5,015951,今西 瑠花,大 阪,L1,L1,両,128,23,47.51,3,1,1,1,4,4,1,11.0,22.0,22.0,,L級ガ予2,1625,4,I固,金田 健一郎
2026-03-26,56,2,6,015759,星野 しほ,東 京,L1,L1,追,124,26,46.4,0,0,0,0,0,3,0,0.0,0.0,10.0,,L級ガ予2,1625,4,I固,金田 健一郎
2026-03-26,56,2,7,014925,大和 久保美,青 森,L1,L1,追,102,34,45.4,0,0,1,0,0,0,1,0.0,4.0,9.0,,L級ガ予2,1625,4,I固,金田 健一郎
2026-03-26,56,3,1,014153,伊藤 太一,山 梨,A2,A1,追,91,43,84.83,0,1,3,2,1,0,3,8.0,24.0,36.0,,A級特一般,1625,4,先固,伊藤 成紀
2026-03-26,56,3,2,013417,梅原 大治,静 岡,A2,A1,追,81,49,84.0,0,0,1,0,0,0,0,5.0,5.0,27.0,,A級特一般,1625,4,先固,伊藤 成紀
2026-03-26,56,3,3,014980,田原 宥明,北海道,A1,A2,両,105,35,83.6,4,2,4,2,14,13,4,20.0,40.0,43.0,,A級特一般,1625,4,先固,伊藤 成紀
2026-03-26,56,3,4,013792,辰己 豊,奈 良,A2,A1,追,86,47,83.16,0,0,4,1,0,0,5,4.0,20.0,45.0,,A級特一般,1625,4,先固,伊藤 成紀
2026-03-26,56,3,5,014464,中西 司,神奈川,A2,A1,追,95,44,82.28,0,0,3,0,0,0,1,0.0,10.0,20.0,(追加),A級特一般,1625,4,先固,伊藤 成紀
2026-03-26,56,3,6,014755,奥出 健士郎,福 井,A2,A2,追,99,37,81.42,0,1,2,0,1,1,2,10.0,10.0,24.0,,A級特一般,1625,4,先固,伊藤 成紀
2026-03-26,56,3,7,015163,戸塚 涼介,埼 玉,A2,A2,逃,111,32,80.83,4,1,0,0,16,18,1,4.0,20.0,29.0,,A級特一般,1625,4,先固,伊藤 成紀
2026-03-26,56,4,1,015001,堀 兼壽,岐 阜,A1,S2,両,105,31,91.0,1,0,1,0,2,0,1,11.0,22.0,33.0,,A級特一般,1625,4,先固,井坂 泰誓
2026-03-26,56,4,2,014070,秋葉 大輔,東 京,A2,A1,追,90,43,84.66,0,0,1,0,0,0,0,0.0,20.0,20.0,,A級特一般,1625,4,先固,井坂 泰誓
2026-03-26,56,4,3,014477,白上 翔,滋 賀,A1,A1,両,95,37,84.28,0,0,2,0,2,2,0,9.0,9.0,38.0,,A級特一般,1625,4,先固,井坂 泰誓
2026-03-26,56,4,4,015084,菅田 謙仁,宮 城,A2,A1,両,109,33,83.39,1,0,2,1,3,7,17,8.0,16.0,36.0,,A級特一般,1625,4,先固,井坂 泰誓
2026-03-26,56,4,5,012960,水書 義弘,千 葉,A1,A1,追,75,52,81.57,0,0,4,1,0,0,0,9.0,23.0,28.0,,A級特一般,1625,4,先固,井坂 泰誓
2026-03-26,56,4,6,014171,深見 仁哉,愛 知,A2,A3,追,91,43,80.82,0,1,2,2,0,0,7,7.0,17.0,46.0,,A級特一般,1625,4,先固,井坂 泰誓
2026-03-26,56,4,7,015110,小出 慎也,和歌山,A2,A2,逃,109,34,79.46,0,3,0,0,4,5,0,10.0,10.0,23.0,,A級特一般,1625,4,先固,井坂 泰誓
2026-03-26,56,5,1,014248,吉川 起也,富 山,A1,S2,両,92,42,96.07,0,3,10,0,1,0,5,28.0,46.0,57.0,(追加),A級準決勝,1625,4,先固,小西 芳樹
2026-03-26,56,5,2,013188,山田 幸司,神奈川,A1,S2,追,78,54,92.88,0,0,3,3,0,0,0,3.0,22.0,40.0,,A級準決勝,1625,4,先固,小西 芳樹
2026-03-26,56,5,3,015781,齊藤 英伊須,青 森,A2,A2,逃,125,22,91.92,16,1,1,0,17,15,6,52.0,72.0,72.0,(追加),A級準決勝,1625,4,先固,小西 芳樹
2026-03-26,56,5,4,014161,藤田 大輔,千 葉,A1,A1,追,91,41,88.22,0,0,4,5,0,0,2,7.0,33.0,40.0,,A級準決勝,1625,4,先固,小西 芳樹
2026-03-26,56,5,5,015820,岩元 叶馬,富 山,A2,A2,逃,125,23,87.26,7,3,0,0,21,19,13,13.0,33.0,53.0,,A級準決勝,1625,4,先固,小西 芳樹
2026-03-26,56,5,6,014805,吉田 元輝,茨 城,A2,A1,両,100,39,83.92,0,0,4,2,3,3,5,14.0,22.0,44.0,,A級準決勝,1625,4,先固,小西 芳樹
2026-03-26,56,5,7,012891,朝日 勇,愛 知,A2,A1,追,74,51,83.44,0,0,6,1,0,0,7,7.0,25.0,37.0,(追加),A級準決勝,1625,4,先固,小西 芳樹
2026-03-26,56,6,1,015366,張野 幸聖,和歌山,A1,A1,逃,115,26,94.13,3,8,8,0,3,6,3,43.0,63.0,76.0,,A級準決勝,1625,4,先固,金田 健一郎
2026-03-26,56,6,2,014310,三谷 政史,奈 良,A1,S2,追,93,43,93.56,0,0,2,4,0,0,3,4.0,24.0,52.0,,A級準決勝,1625,4,先固,金田 健一郎
2026-03-26,56,6,3,013538,小林 圭介,茨 城,A1,S2,追,83,49,92.42,0,0,1,5,0,0,0,3.0,18.0,42.0,,A級準決勝,1625,4,先固,金田 健一郎
2026-03-26,56,6,4,015114,谷口 友真,大 阪,A1,A1,逃,109,36,88.48,4,3,3,1,6,7,9,22.0,40.0,51.0,,A級準決勝,1625,4,先固,金田 健一郎
2026-03-26,56,6,5,014859,小林 申太,茨 城,A1,A1,両,101,42,86.63,3,3,3,2,12,12,8,9.0,33.0,54.0,(追加),A級準決勝,1625,4,先固,金田 健一郎
2026-03-26,56,6,6,014459,根藤 浩二,千 葉,A2,A2,両,95,39,84.34,3,2,3,1,3,3,0,15.0,34.0,42.0,,A級準決勝,1625,4,先固,金田 健一郎
2026-03-26,56,6,7,012963,荻野 哲,神奈川,A2,A2,追,75,51,82.42,0,0,4,1,0,0,1,12.0,15.0,27.0,,A級準決勝,1625,4,先固,金田 健一郎
2026-03-26,56,7,1,015527,北井 佑季,神奈川,A1,S1,逃,119,36,96.0,10,3,0,0,10,11,4,78.0,92.0,92.0,,A級準決勝,1625,4,先固,伊藤 成紀
2026-03-26,56,7,2,014672,吉田 茂生,岐 阜,A1,A1,両,98,35,92.76,0,1,7,2,0,0,3,33.0,47.0,66.0,,A級準決勝,1625,4,先固,伊藤 成紀
2026-03-26,56,7,3,014132,三澤 康人,宮 城,A1,A1,追,91,41,92.28,0,0,10,4,0,0,3,25.0,50.0,75.0,,A級準決勝,1625,4,先固,伊藤 成紀
2026-03-26,56,7,4,013571,小林 信晴,愛 知,A1,A1,追,83,47,90.41,0,0,4,7,0,0,9,10.0,37.0,55.0,,A級準決勝,1625,4,先固,伊藤 成紀
2026-03-26,56,7,5,014157,原田 泰志,新 潟,A1,A1,追,91,39,86.75,0,0,2,3,0,0,1,8.0,41.0,41.0,,A級準決勝,1625,4,先固,伊藤 成紀
2026-03-26,56,7,6,015247,小玉 勇一,埼 玉,A1,A1,両,113,31,82.76,3,1,0,0,9,12,2,6.0,13.0,30.0,,A級準決勝,1625,4,先固,伊藤 成紀
2026-03-26,56,7,7,013979,竹内 優也,北海道,A2,A2,両,89,45,82.32,0,4,1,1,3,3,12,9.0,19.0,38.0,,A級準決勝,1625,4,先固,伊藤 成紀
2026-03-26,81,1,1,015743,丸林 駿太,福 岡,A3,A2,逃,123,24,76.82,11,2,3,0,16,18,2,31.0,55.0,62.0,(追加),A級チ予選,1625,4,先固,宮本 龍一
2026-03-26,81,1,2,012982,上原 直樹,岡 山,A3,A3,追,75,52,71.41,0,0,6,5,0,0,1,14.0,32.0,41.0,(追加),A級チ予選,1625,4,先固,宮本 龍一
2026-03-26,81,1,3,012827,光岡 義洋,愛 知,A3,A3,追,73,52,70.76,0,0,4,3,0,0,0,13.0,23.0,50.0,,A級チ予選,1625,4,先固,宮本 龍一
2026-03-26,81,1,4,012847,古閑 良介,福 岡,A3,A3,追,73,52,70.09,0,1,1,2,0,0,3,4.0,19.0,42.0,,A級チ予選,1625,4,先固,宮本 龍一
2026-03-26,81,1,5,015912,安達 豪太,兵 庫,A3,A3,逃,127,33,69.42,7,0,0,1,14,13,0,9.0,38.0,52.0,,A級チ予選,1625,4,先固,宮本 龍一
2026-03-26,81,1,6,014550,龍門 慎太郎,岡 山,A3,A3,追,96,40,68.84,2,2,1,2,4,2,2,3.0,21.0,36.0,,A級チ予選,1625,4,先固,宮本 龍一
2026-03-26,81,1,7,011328,川添 輝彦,沖 縄,A3,A3,追,56,61,65.61,0,0,0,0,0,0,0,0.0,0.0,10.0,,A級チ予選,1625,4,先固,宮本 龍一
2026-03-26,81,2,1,014489,高鍋 邦彰,福 岡,A3,A2,両,95,39,75.08,7,2,3,1,8,10,3,19.0,36.0,44.0,,A級チ予選,1625,4,先固,長野 和弘
2026-03-26,81,2,2,012603,大川 栄二,和歌山,A3,A3,追,70,53,73.89,0,0,7,4,0,0,1,10.0,39.0,71.0,,A級チ予選,1625,4,先固,長野 和弘
2026-03-26,81,2,3,015933,山本 康旗,大 分,A3,A3,逃,127,25,73.33,4,1,0,1,12,12,0,16.0,33.0,44.0,,A級チ予選,1625,4,先固,長野 和弘
2026-03-26,81,2,4,015111,布居 翼,和歌山,A3,A3,逃,109,29,72.78,2,4,6,2,12,10,18,25.0,43.0,68.0,,A級チ予選,1625,4,先固,長野 和弘
2026-03-26,81,2,5,013781,服部 正継,岐 阜,A3,A3,追,86,47,66.85,0,0,4,1,0,0,7,7.0,18.0,25.0,,A級チ予選,1625,4,先固,長野 和弘
2026-03-26,81,2,6,011741,澤亀 浩司,福 岡,A3,A3,追,60,58,66.06,0,0,2,1,0,0,0,6.0,9.0,24.0,(追加),A級チ予選,1625,4,先固,長野 和弘
2026-03-26,81,2,7,011382,清水 広幸,愛 知,A3,A2,追,57,59,61.66,0,0,0,0,0,0,0,0.0,0.0,0.0,,A級チ予選,1625,4,先固,長野 和弘
2026-03-26,81,3,1,012216,武田 哲二,京 都,A3,A2,追,65,55,74.55,0,0,1,9,0,0,9,3.0,37.0,48.0,,A級チ予選,1625,4,先固,林 慶次郎
2026-03-26,81,3,2,015906,林 佳宗依,富 山,A3,A3,逃,127,24,74.03,10,6,1,0,19,18,9,34.0,58.0,65.0,,A級チ予選,1625,4,先固,林 慶次郎
2026-03-26,81,3,3,014490,永田 隼一,福 岡,A3,A3,逃,95,45,70.82,5,6,5,0,7,5,1,34.0,45.0,54.0,(追加),A級チ予選,1625,4,先固,林 慶次郎
2026-03-26,81,3,4,014042,徳吉 正治,福 岡,A3,A3,両,89,42,70.26,0,0,1,7,0,0,0,3.0,25.0,35.0,,A級チ予選,1625,4,先固,林 慶次郎
2026-03-26,81,3,5,014351,田口 守,山 口,A3,A3,両,94,37,68.89,3,0,2,3,4,4,2,10.0,28.0,35.0,,A級チ予選,1625,4,先固,林 慶次郎
2026-03-26,81,3,6,013588,齋藤 仁,徳 島,A3,A3,追,83,46,68.37,0,0,3,3,1,0,0,4.0,24.0,32.0,,A級チ予選,1625,4,先固,林 慶次郎
2026-03-26,81,3,7,014610,山村 慮太,大 阪,A3,A2,両,97,39,67.92,0,0,2,2,0,1,1,7.0,14.0,21.0,,A級チ予選,1625,4,先固,林 慶次郎
2026-03-26,81,4,1,013358,行成 大祐,香 川,A3,A2,追,80,50,78.6,0,0,0,1,0,0,0,0.0,9.0,36.0,,A級チ予選,1625,4,先固,大坪 功一
2026-03-26,81,4,2,015916,小西 涼太,岡 山,A3,A3,逃,127,24,77.93,14,6,0,2,19,18,15,53.0,73.0,83.0,(追加),A級チ予選,1625,4,先固,大坪 功一
2026-03-26,81,4,3,013965,岡田 雅也,高 知,A3,A2,追,88,46,73.2,1,0,2,2,0,1,0,4.0,20.0,32.0,,A級チ予選,1625,4,先固,大坪 功一
2026-03-26,81,4,4,013375,五反田 豊和,宮 崎,A3,A3,両,80,48,69.04,3,1,3,1,6,10,1,4.0,32.0,48.0,,A級チ予選,1625,4,先固,大坪 功一
2026-03-26,81,4,5,013972,富永 昌久,佐 賀,A3,A3,追,88,45,67.89,0,1,2,1,2,1,1,7.0,14.0,32.0,,A級チ予選,1625,4,先固,大坪 功一
2026-03-26,81,4,6,015188,浜田 翔平,大 阪,A3,A3,逃,111,36,66.83,2,0,3,1,8,10,3,6.0,20.0,20.0,,A級チ予選,1625,4,先固,大坪 功一
2026-03-26,81,4,7,011715,黒木 誠一,兵 庫,A3,A3,両,60,58,66.55,0,0,0,0,0,0,0,0.0,0.0,33.0,,A級チ予選,1625,4,先固,大坪 功一
2026-03-26,81,5,1,015561,原井 剣也,福 岡,A1,A1,逃,119,32,86.69,4,2,1,0,8,10,1,15.0,26.0,42.0,,A級特予選,1625,4,先固,宮本 龍一
2026-03-26,81,5,2,013652,隅 直幸,山 口,A1,A2,追,84,47,86.37,0,0,4,5,0,0,14,8.0,37.0,54.0,,A級特予選,1625,4,先固,宮本 龍一
2026-03-26,81,5,3,014638,川又 裕樹,鹿児島,A1,A1,追,97,40,86.33,0,0,6,0,0,0,2,14.0,22.0,33.0,,A級特予選,1625,4,先固,宮本 龍一
2026-03-26,81,5,4,014402,泉谷 直哉,兵 庫,A1,A2,追,94,43,85.87,0,0,7,1,0,0,6,18.0,25.0,62.0,,A級特予選,1625,4,先固,宮本 龍一
2026-03-26,81,5,5,014314,中川 繁樹,京 都,A1,A1,逃,93,39,84.81,6,3,2,0,12,13,14,18.0,33.0,48.0,,A級特予選,1625,4,先固,宮本 龍一
2026-03-26,81,5,6,014885,戸田 康平,香 川,A2,A2,逃,101,33,81.77,0,1,2,0,6,8,1,11.0,16.0,16.0,,A級特予選,1625,4,先固,宮本 龍一
2026-03-26,81,5,7,013817,吉川 裕二,大 分,A2,A2,追,86,44,81.2,0,0,1,2,0,0,2,0.0,20.0,26.0,,A級特予選,1625,4,先固,宮本 龍一
2026-03-26,81,6,1,014473,重倉 高史,富 山,A1,S2,両,95,40,88.57,0,2,0,0,5,7,4,0.0,9.0,42.0,,A級特予選,1625,4,先固,大坪 功一
2026-03-26,81,6,2,015266,福田 真平,愛 知,A1,A1,追,113,38,88.04,0,0,7,2,0,0,3,25.0,37.0,50.0,,A級特予選,1625,4,先固,大坪 功一
2026-03-26,81,6,3,013811,池田 浩士,佐 賀,A1,A1,追,86,47,86.31,0,0,7,1,0,0,3,15.0,25.0,50.0,,A級特予選,1625,4,先固,大坪 功一
2026-03-26,81,6,4,014843,峰重 祐之介,岡 山,A2,A1,追,100,36,83.16,0,1,1,2,0,0,15,0.0,13.0,36.0,,A級特予選,1625,4,先固,大坪 功一
2026-03-26,81,6,5,014115,原田 礼,福 岡,A2,A2,追,90,45,82.21,0,0,4,1,0,0,3,14.0,17.0,35.0,,A級特予選,1625,4,先固,大坪 功一
2026-03-26,81,6,6,011417,小川 巧,岡 山,A2,A2,追,57,59,81.52,0,0,4,2,0,0,2,4.0,25.0,25.0,,A級特予選,1625,4,先固,大坪 功一
2026-03-26,81,6,7,015563,久保 光司,佐 賀,A2,A2,逃,119,28,80.87,5,1,1,0,18,21,5,9.0,21.0,34.0,,A級特予選,1625,4,先固,大坪 功一
2026-03-26,81,7,1,013353,吉永 好宏,広 島,A1,A1,追,80,51,88.25,0,0,3,7,0,0,3,7.0,37.0,48.0,,A級特予選,1625,4,先固,長野 和弘
2026-03-26,81,7,2,015833,野村 賢,山 口,A2,A2,逃,125,22,87.16,7,1,0,0,16,19,6,8.0,33.0,62.0,,A級特予選,1625,4,先固,長野 和弘
2026-03-26,81,7,3,013729,堺 文人,和歌山,A2,A1,追,85,46,85.0,0,0,8,2,0,0,2,12.0,32.0,45.0,,A級特予選,1625,4,先固,長野 和弘
2026-03-26,81,7,4,014625,藤野 貴章,佐 賀,A2,A2,両,97,37,82.2,0,0,2,7,0,1,1,5.0,26.0,38.0,,A級特予選,1625,4,先固,長野 和弘
2026-03-26,81,7,5,012845,林 成人,愛 媛,A2,A3,追,73,53,81.43,0,0,4,0,0,0,0,4.0,17.0,21.0,,A級特予選,1625,4,先固,長野 和弘
2026-03-26,81,7,6,015908,川村 峻輝,京 都,A2,A3,逃,127,24,81.29,15,6,0,0,22,18,7,70.0,77.0,81.0,(追加),A級特予選,1625,4,先固,長野 和弘
2026-03-26,81,7,7,013370,三槻 智清,佐 賀,A2,A2,追,80,49,80.61,0,0,1,2,0,0,1,4.0,14.0,23.0,,A級特予選,1625,4,先固,長野 和弘
2026-03-26,81,8,1,015902,安達 光伸,岐 阜,A2,A3,逃,127,24,88.33,11,5,1,0,15,11,1,66.0,80.0,85.0,,A級特予選,1625,4,先固,林 慶次郎
2026-03-26,81,8,2,013196,竹田 和幸,岐 阜,A1,S2,追,78,49,88.06,0,0,1,2,0,0,1,3.0,9.0,28.0,,A級特予選,1625,4,先固,林 慶次郎
2026-03-26,81,8,3,013667,田中 洋輔,宮 崎,A1,A1,追,84,46,85.15,0,0,4,4,0,0,2,15.0,30.0,50.0,,A級特予選,1625,4,先固,林 慶次郎
2026-03-26,81,8,4,013970,三好 陽一,愛 媛,A2,A2,両,88,44,84.28,0,1,5,1,1,2,2,12.0,21.0,36.0,(追加),A級特予選,1625,4,先固,林 慶次郎
2026-03-26,81,8,5,015567,北川 大成,熊 本,A2,A2,逃,119,25,80.54,3,4,0,0,4,3,2,12.0,29.0,29.0,,A級特予選,1625,4,先固,林 慶次郎
2026-03-26,81,8,6,013294,木村 勉,徳 島,A2,A2,追,79,50,80.0,0,0,1,0,0,0,0,7.0,7.0,15.0,,A級特予選,1625,4,先固,林 慶次郎
2026-03-26,81,8,7,015215,照屋 将貴,沖 縄,A2,A2,追,111,30,79.42,0,0,0,0,0,0,1,0.0,0.0,23.0,,A級特予選,1625,4,先固,林 慶次郎
2026-03-26,81,9,1,013445,中村 良二,福 岡,A1,S2,追,81,50,94.65,0,0,6,2,0,0,3,12.0,25.0,45.0,,A級初特選,1625,4,先固,大坪 功一
2026-03-26,81,9,2,015570,松本 憲斗,熊 本,A1,S2,逃,119,29,94.05,1,5,2,0,2,1,1,38.0,44.0,72.0,,A級初特選,1625,4,先固,大坪 功一
2026-03-26,81,9,3,014109,吉松 直人,高 知,A1,S2,追,90,45,93.96,0,0,6,1,1,1,1,16.0,23.0,40.0,,A級初特選,1625,4,先固,大坪 功一
2026-03-26,81,9,4,015377,蒋野 翔太,徳 島,A1,S2,逃,115,30,91.68,0,1,3,1,5,2,3,4.0,20.0,36.0,,A級初特選,1625,4,先固,大坪 功一
2026-03-26,81,9,5,012544,上田 学,愛 媛,A1,A1,追,69,54,91.25,0,0,10,2,0,0,8,28.0,42.0,64.0,,A級初特選,1625,4,先固,大坪 功一
2026-03-26,81,9,6,013582,肥後 尚己,大 阪,A1,A1,追,83,49,90.42,0,0,7,3,0,0,4,23.0,38.0,57.0,,A級初特選,1625,4,先固,大坪 功一
2026-03-26,81,9,7,014952,多田 晃紀,岡 山,A1,A1,逃,103,32,89.21,6,2,4,0,15,10,3,25.0,42.0,75.0,,A級初特選,1625,4,先固,大坪 功一
2026-03-26,86,1,1,013332,吉村 和之,岐 阜,A1,A1,追,80,48,92.1,0,0,5,5,0,0,4,13.0,33.0,63.0,,A級一般,1625,4,先固,魚屋 周成
2026-03-26,86,1,2,014056,橋本 紀彰,茨 城,A2,A2,追,90,45,84.31,0,0,6,0,1,1,0,9.0,27.0,40.0,,A級一般,1625,4,先固,魚屋 周成
2026-03-26,86,1,3,014120,永田 修一,熊 本,A2,A3,追,90,45,77.03,0,0,1,2,0,1,3,0.0,11.0,29.0,,A級一般,1625,4,先固,魚屋 周成
2026-03-26,86,1,4,013112,佐藤 明,静 岡,A2,A2,追,77,50,82.65,0,0,1,2,0,0,5,3.0,10.0,33.0,(追加),A級一般,1625,4,先固,魚屋 周成
2026-03-26,86,1,5,013155,四元 慎也,宮 崎,A2,A2,追,77,50,83.5,0,0,5,2,0,0,0,7.0,25.0,40.0,,A級一般,1625,4,先固,魚屋 周成
2026-03-26,86,1,6,014810,小川 辰徳,埼 玉,A2,A3,両,100,38,72.13,1,0,0,0,4,5,2,0.0,4.0,9.0,,A級一般,1625,4,先固,魚屋 周成
2026-03-26,86,1,7,015813,山本 和虎,愛 知,A2,A2,逃,125,23,83.14,3,2,0,0,12,11,4,9.0,23.0,28.0,,A級一般,1625,4,先固,魚屋 周成
2026-03-26,86,2,1,014634,寺崎 祐樹,熊 本,A1,A1,追,97,38,85.61,0,0,5,1,0,0,4,22.0,27.0,36.0,,A級一般,1625,4,先固,高橋 優斗
2026-03-26,86,2,2,015057,小林 史也,和歌山,A1,A2,逃,107,40,84.93,5,0,0,1,8,9,0,11.0,35.0,41.0,,A級一般,1625,4,先固,高橋 優斗
2026-03-26,86,2,3,013148,小野 俊之,大 分,A2,A3,追,77,49,76.27,0,0,1,0,0,0,1,0.0,4.0,8.0,,A級一般,1625,4,先固,高橋 優斗
2026-03-26,86,2,4,013413,鶴岡 與之,千 葉,A2,A2,追,81,48,80.76,0,0,1,2,0,0,0,3.0,10.0,26.0,(追加),A級一般,1625,4,先固,高橋 優斗
2026-03-26,86,2,5,013119,松尾 淳,岐 阜,A2,A1,追,77,51,81.36,0,0,1,1,0,0,0,5.0,10.0,15.0,,A級一般,1625,4,先固,高橋 優斗
2026-03-26,86,2,6,013893,片山 直人,福 岡,A2,A3,両,87,44,77.16,0,3,1,0,4,6,0,12.0,12.0,25.0,,A級一般,1625,4,先固,高橋 優斗
2026-03-26,86,2,7,014329,阿部 功,高 知,A2,A2,追,93,42,80.44,0,0,2,1,0,0,0,8.0,12.0,16.0,,A級一般,1625,4,先固,高橋 優斗
2026-03-26,86,3,1,015726,龍野 琳太郎,岡 山,A1,A2,逃,123,25,89.62,6,6,1,1,11,12,10,37.0,58.0,66.0,,A級特選,1625,4,先固,魚屋 周成
2026-03-26,86,3,2,013416,飯尾 主税,静 岡,A1,A1,追,81,47,87.9,0,1,8,2,0,0,5,20.0,36.0,56.0,,A級特選,1625,4,先固,魚屋 周成
2026-03-26,86,3,3,015007,岸川 哲也,大 阪,A2,A2,両,105,40,84.36,7,2,3,1,8,9,1,30.0,43.0,50.0,,A級特選,1625,4,先固,魚屋 周成
2026-03-26,86,3,4,013589,佐竹 和也,徳 島,A1,S2,追,83,46,91.25,0,0,1,4,0,0,2,0.0,31.0,50.0,,A級特選,1625,4,先固,魚屋 周成
2026-03-26,86,3,5,014658,馬場 和広,埼 玉,A1,A2,両,98,35,89.14,0,2,4,7,4,5,3,7.0,48.0,62.0,,A級特選,1625,4,先固,魚屋 周成
2026-03-26,86,3,6,015506,佐藤 啓斗,青 森,A2,A2,逃,119,29,78.73,2,0,0,1,10,12,0,3.0,10.0,20.0,,A級特選,1625,4,先固,魚屋 周成
2026-03-26,86,3,7,013121,山田 晃久,石 川,A2,A2,追,77,50,85.4,0,0,5,2,0,0,0,7.0,25.0,48.0,,A級特選,1625,4,先固,魚屋 周成
2026-03-26,86,4,1,015754,成海 大聖,大 分,A1,A3,逃,123,26,86.2,7,2,3,0,10,8,2,40.0,48.0,56.0,,A級特選,1625,4,先固,高橋 優斗
2026-03-26,86,4,2,014478,内山 貴裕,京 都,A1,A1,追,95,37,89.29,0,0,5,2,0,0,3,23.0,41.0,58.0,,A級特選,1625,4,先固,高橋 優斗
2026-03-26,86,4,3,015805,山下 祐輔,千 葉,A2,A2,逃,125,24,89.62,9,4,0,0,17,12,2,33.0,54.0,66.0,,A級特選,1625,4,先固,高橋 優斗
2026-03-26,86,4,4,014455,小野 裕次,千 葉,A1,A1,追,95,37,88.9,0,0,6,5,0,0,9,13.0,36.0,50.0,,A級特選,1625,4,先固,高橋 優斗
2026-03-26,86,4,5,015532,石田 拓真,愛 知,A1,S2,逃,119,24,92.0,4,2,0,0,8,10,5,12.0,24.0,28.0,,A級特選,1625,4,先固,高橋 優斗
2026-03-26,86,4,6,014575,鈴木 達也,福 島,A2,A2,追,97,40,81.78,0,0,1,1,0,0,3,4.0,8.0,17.0,(追加),A級特選,1625,4,先固,高橋 優斗
2026-03-26,86,4,7,014321,石坂 永伍,岡 山,A1,A1,両,93,39,86.54,0,6,3,1,2,1,5,30.0,43.0,47.0,,A級特選,1625,4,先固,高橋 優斗
2026-03-26,86,5,1,014009,大澤 雄大,埼 玉,S2,A1,追,89,44,97.3,0,0,3,0,0,0,2,10.0,15.0,25.0,,S級一般,2025,5,先固,安東 英博
2026-03-26,86,5,2,015333,高橋 晋也,福 島,S1,S1,逃,115,31,100.78,0,3,5,0,5,8,3,18.0,25.0,37.0,,S級一般,2025,5,先固,安東 英博
2026-03-26,86,5,3,013306,齋藤 登志信,宮 城,S2,S2,追,80,53,98.92,0,0,2,1,0,0,1,7.0,11.0,25.0,,S級一般,2025,5,先固,安東 英博
2026-03-26,86,5,4,014051,早坂 秀悟,茨 城,S2,S2,逃,90,40,96.85,0,0,0,1,3,2,0,0.0,5.0,30.0,,S級一般,2025,5,先固,安東 英博
2026-03-26,86,5,5,014104,池田 憲昭,香 川,S2,S2,追,90,43,96.51,0,1,3,4,0,0,0,7.0,28.0,35.0,,S級一般,2025,5,先固,安東 英博
2026-03-26,86,6,1,015643,小川 将二郎,徳 島,S2,A1,逃,121,23,97.19,1,6,1,0,7,6,4,15.0,30.0,38.0,,S級一般,2025,5,先固,萱島 大介
2026-03-26,86,6,2,014929,小酒 大勇,宮 崎,S2,A1,両,103,32,94.74,0,0,5,1,0,0,1,16.0,19.0,29.0,,S級一般,2025,5,先固,萱島 大介
2026-03-26,86,6,3,015118,木村 幸希,広 島,S2,S2,両,109,33,95.71,0,0,0,1,0,0,0,0.0,4.0,19.0,,S級一般,2025,5,先固,萱島 大介
2026-03-26,86,6,4,013060,児玉 慎一郎,香 川,S2,A1,追,76,51,94.25,0,0,2,0,0,0,3,5.0,10.0,20.0,,S級一般,2025,5,先固,萱島 大介
2026-03-26,86,6,5,015332,鈴木 涼介,福 島,S2,S2,逃,115,28,93.1,1,2,0,1,15,18,4,3.0,13.0,20.0,,S級一般,2025,5,先固,萱島 大介
2026-03-26,86,7,1,014527,飯田 憲司,静 岡,S2,S2,両,96,42,94.6,0,1,1,0,0,0,0,6.0,6.0,16.0,,S級一般,2025,5,先固,牧 剛央
2026-03-26,86,7,2,014313,小谷 実,京 都,S2,A1,追,93,39,94.46,0,0,0,3,0,0,4,0.0,10.0,25.0,,S級一般,2025,5,先固,牧 剛央
2026-03-26,86,7,3,015346,鈴木 薫,東 京,S2,S1,逃,115,27,99.93,1,5,2,0,8,7,2,6.0,27.0,44.0,,S級一般,2025,5,先固,牧 剛央
2026-03-26,86,7,4,013420,土屋 裕二,静 岡,S2,A1,追,81,50,96.52,0,0,4,2,0,0,0,16.0,24.0,36.0,,S級一般,2025,5,先固,牧 剛央
2026-03-26,86,7,5,014134,小野 大介,福 島,S2,S2,追,91,41,94.33,0,0,0,0,0,0,0,0.0,0.0,33.0,,S級一般,2025,5,先固,牧 剛央
2026-03-26,86,7,6,013483,宮越 孝治,富 山,S2,A1,追,82,47,93.16,0,0,0,1,0,0,1,0.0,4.0,12.0,,S級一般,2025,5,先固,牧 剛央
2026-03-26,86,8,1,014565,中村 健志,熊 本,S2,S2,追,96,40,94.86,0,0,1,1,0,0,5,4.0,8.0,13.0,,S級特選,2025,5,先固,安東 英博
2026-03-26,86,8,2,013852,五十嵐 力,神奈川,S2,S2,追,87,47,97.34,0,0,2,2,0,0,2,4.0,17.0,34.0,,S級特選,2025,5,先固,安東 英博
